Year,Month,Major Group Name,Group Name,Sub Group Name,Sub-Sub Group Name,Item Name,IndexValue
2025,January,Manufactured products,Manufacture of tobacco products,Manufacture of tobacco products,*,Cigarette,187.2
2025,January,Manufactured products,Manufacture of tobacco products,*,*,*,181.2
2025,January,Manufactured products,Manufacture of textiles,Preparation and spinning of textile fibres,*,*,120.8
2025,January,Manufactured products,Manufacture of textiles,Preparation and spinning of textile fibres,*,Texturised and twisted yarn,109.0
2025,January,Manufactured products,Manufacture of textiles,Preparation and spinning of textile fibres,*,Woollen yarn,122.0
2025,January,Manufactured products,Manufacture of textiles,Preparation and spinning of textile fibres,*,Viscose yarn,118.6
2025,January,Manufactured products,Manufacture of textiles,Preparation and spinning of textile fibres,*,Synthetic yarn,105.0
2025,January,Manufactured products,Manufacture of textiles,Preparation and spinning of textile fibres,*,Cotton yarn,131.6
2025,January,Manufactured products,Manufacture of textiles,Weaving & finishing of textiles,*,*,160.9
2025,January,Manufactured products,Manufacture of textiles,Weaving & finishing of textiles,*,Jute sacking cloth/gunny and hessian cloth,190.7
2025,January,Manufactured products,Manufacture of textiles,Weaving & finishing of textiles,*,"Fabrics/cloth, rayon",146.5
2025,January,Manufactured products,Manufacture of textiles,Weaving & finishing of textiles,*,"Fabric, polyethylene",121.7
2025,January,Manufactured products,Manufacture of textiles,Weaving & finishing of textiles,*,"Cotton cloth (dyed, printed, or otherwise finished/processed)",157.9
2025,January,Manufactured products,Manufacture of textiles,Weaving & finishing of textiles,*,Synthetic fabric others,123.3
2025,January,Manufactured products,Manufacture of textiles,Weaving & finishing of textiles,*,Woollen woven cloth,140.2
2025,January,Manufactured products,Manufacture of textiles,Weaving & finishing of textiles,*,Cotton woven cloth,130.3
2025,January,Manufactured products,Manufacture of textiles,Manufacture of knitted and crocheted fabrics,*,*,124.1
2025,January,Manufactured products,Manufacture of textiles,Manufacture of knitted and crocheted fabrics,*,Cotton hosiery cloth,124.4
2025,January,Manufactured products,Manufacture of textiles,Manufacture of knitted and crocheted fabrics,*,Knitted fabrics of cotton,124.1
2025,January,Manufactured products,Manufacture of textiles,"Manufacture of made-up textile articles, except apparel",*,*,162.0
2025,January,Manufactured products,Manufacture of textiles,"Manufacture of made-up textile articles, except apparel",*,Curtains,168.1
2025,January,Manufactured products,Manufacture of textiles,"Manufacture of made-up textile articles, except apparel",*,Terry towel,161.3
2025,January,Manufactured products,Manufacture of textiles,"Manufacture of made-up textile articles, except apparel",*,Cotton towel,177.7
2025,January,Manufactured products,Manufacture of textiles,"Manufacture of made-up textile articles, except apparel",*,Cotton dyed/printed textile,144.7
2025,January,Manufactured products,Manufacture of textiles,"Manufacture of made-up textile articles, except apparel",*,Quilts,145.1
2025,January,Manufactured products,Manufacture of textiles,"Manufacture of made-up textile articles, except apparel",*,Blankets,87.6
2025,January,Manufactured products,Manufacture of textiles,"Manufacture of made-up textile articles, except apparel",*,Bed linen/bed spread,163.0
2025,January,Manufactured products,Manufacture of textiles,"Manufacture of cordage, rope, twine and netting",*,*,146.1
2025,January,Manufactured products,Manufacture of textiles,"Manufacture of cordage, rope, twine and netting",*,Cordage/ropes/twines of jute and coir,149.6
2025,January,Manufactured products,Manufacture of textiles,"Manufacture of cordage, rope, twine and netting",*,Nylon rope,111.7
2025,January,Manufactured products,Manufacture of textiles,Manufacture of other textiles,*,*,136.6
2025,January,Manufactured products,Manufacture of textiles,Manufacture of other textiles,*,Carpets and other floor coverings of textiles,165.9
2025,January,Manufactured products,Manufacture of textiles,Manufacture of other textiles,*,Tyre cord fabric,85.2
2025,January,Manufactured products,Manufacture of textiles,*,*,*,137.0
2025,January,Manufactured products,Manufacture of wearing apparel,"Manufacture of wearing apparel (woven), except fur apparel",*,*,151.4
2025,January,Manufactured products,Manufacture of wearing apparel,"Manufacture of wearing apparel (woven), except fur apparel",*,Leather garments incl. jackets,110.6
2025,January,Manufactured products,Manufacture of wearing apparel,"Manufacture of wearing apparel (woven), except fur apparel",*,"Men/boys suits, coats and jackets",142.9
2025,January,Manufactured products,Manufacture of wearing apparel,"Manufacture of wearing apparel (woven), except fur apparel",*,Trouser/pants made of cotton and/or man-made fibre,150.7
2025,January,Manufactured products,Manufacture of wearing apparel,"Manufacture of wearing apparel (woven), except fur apparel",*,Shirts/half shirts of cotton and/or man-made fibre,165.4
2025,January,Manufactured products,Manufacture of wearing apparel,Manufacture of knitted and crocheted apparel,*,*,161.6
2025,January,Manufactured products,Manufacture of wearing apparel,Manufacture of knitted and crocheted apparel,*,"Hosiery goods, others cotton",120.1
2025,January,Manufactured products,Manufacture of wearing apparel,Manufacture of knitted and crocheted apparel,*,"Babies garments, knitted",168.8
2025,January,Manufactured products,Manufacture of wearing apparel,Manufacture of knitted and crocheted apparel,*,"Shawls and scarves, knitted",200.6
2025,January,Manufactured products,Manufacture of wearing apparel,Manufacture of knitted and crocheted apparel,*,"Cardigans and pullovers, knitted",118.4
2025,January,Manufactured products,Manufacture of wearing apparel,*,*,*,154.2
2025,January,Manufactured products,Manufacture of leather and related products,Tanning and dressing of leather; dressing and dyeing of fur,*,*,112.2
2025,January,Manufactured products,Manufacture of leather and related products,Tanning and dressing of leather; dressing and dyeing of fur,*,Chrome tanned leather,112.2
2025,January,Manufactured products,Manufacture of leather and related products,Tanning and dressing of leather; dressing and dyeing of fur,*,Vegetable tanned leather,101.5
2025,January,Manufactured products,Manufacture of leather and related products,"Manufacture of luggage, handbags, saddlery and harness",*,*,142.3
2025,January,Manufactured products,Manufacture of leather and related products,"Manufacture of luggage, handbags, saddlery and harness",*,Gloves of leather,134.5
2025,January,Manufactured products,Manufacture of leather and related products,"Manufacture of luggage, handbags, saddlery and harness",*,"Harness, saddles & other related items",137.3
2025,January,Manufactured products,Manufacture of leather and related products,"Manufacture of luggage, handbags, saddlery and harness",*,Belt & other articles of leather,140.5
2025,January,Manufactured products,Manufacture of leather and related products,"Manufacture of luggage, handbags, saddlery and harness",*,"Travel goods, handbags, office bags, etc.",146.4
2025,January,Manufactured products,Manufacture of leather and related products,Manufacture of footwear,*,*,130.9
2025,January,Manufactured products,Manufacture of leather and related products,Manufacture of footwear,*,Waterproof footwear,133.5
2025,January,Manufactured products,Manufacture of leather and related products,Manufacture of footwear,*,Plastic/pvc chappals,139.9
2025,January,Manufactured products,Manufacture of leather and related products,Manufacture of footwear,*,Canvas shoes,149.1
2025,January,Manufactured products,Manufacture of leather and related products,Manufacture of footwear,*,Athletic/sport shoes,107.7
2025,January,Manufactured products,Manufacture of leather and related products,Manufacture of footwear,*,Leather shoe,128.6
2025,January,Manufactured products,Manufacture of leather and related products,*,*,*,127.5
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,Saw milling and planing of wood,*,*,141.7
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,Saw milling and planing of wood,*,Wooden splint,136.6
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,Saw milling and planing of wood,*,"Wood cutting, processed/sized",144.2
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,Saw milling and planing of wood,*,"Timber/wooden plank, sawn/resawn",141.1
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels and boards",*,*,149.0
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels and boards",*,Lamination wooden sheets/veneer sheets,166.0
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels and boards",*,Particle boards,129.2
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels and boards",*,Plywood block boards,144.9
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,Manufacture of builders carpentry and joinery,*,*,214.5
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,Manufacture of builders carpentry and joinery,*,Wooden board (non-electrical),97.1
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,Manufacture of builders carpentry and joinery,*,Wooden panel,252.1
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,Manufacture of wooden containers,*,*,140.6
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,Manufacture of wooden containers,*,Wooden box/crate,140.3
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,Manufacture of wooden containers,*,Wooden block - compressed or not,143.6
2025,January,Manufactured products,Manufacture of wood and of products of wood and cork,*,*,*,149.6
2025,January,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,*,144.5
2025,January,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Pulp board,123.0
2025,January,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Poster paper,131.6
2025,January,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Bristle paper board,144.2
2025,January,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Hard board,147.8
2025,January,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Press board,130.9
2025,January,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Tissue paper,200.9
2025,January,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Card board,129.6
2025,January,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Laminated paper,143.7
2025,January,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Kraft paper,143.0
2025,January,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Base paper,149.8
2025,January,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Paper bag including craft paper bag,163.6
